2025/06/24,,0,,,,,,,C
2025/06/24,,0,,,,,,,C
2025/06/24,12:48:09,1,81.72,74.45,94.97,78.32,109.20,56.50,S
2025/06/24,,1,,,,,,,C
2025/06/24,,0,,,,,,,C
2025/06/24,14:21:01,1,80.46,72.24,94.63,78.27,109.07,73.61,S
2025/06/24,14:27:15,1,81.87,74.80,96.45,82.10,111.97,68.86,S
2025/06/24,15:39:43,1,81.22,74.16,96.99,79.14,107.32,57.60,S
