2025/06/20,,0,,,,,,,C
2025/06/20,10:37:54,1,90.39,79.68,102.53,86.75,115.32,6.90,B
2025/06/20,,1,,,,,,,C
2025/06/20,,0,,,,,,,C
2025/06/20,10:43:59,1,,,,,,,OVER
2025/06/20,,0,,,,,,,C
2025/06/20,10:45:03,1,,,,,,,OVER
